s_ph,s_temp,s_do,s_turbidity,index_heure
0.7065,1.823,-0.447,-5.336,4904
-0.4238,1.207,-0.4646,-0.00825,4905
-0.2074,-2.973,-0.2708,4.85,4906
0.53,1.864,1.639,-4.52,4907
-0.1868,0.895,-1.0205,-0.2087,4908
-0.2817,-2.264,-1.688,4.316,4909
0.1713,0.81,3.146,-3.975,4910
0.2988,1.082,-1.127,-0.1918,4911
-0.2888,-0.8765,-2.164,3.98,4912
-0.2913,-0.7715,2.793,-3.7,4913
0.627,1.403,-0.373,-0.0566,4914
-0.1775,-0.156,-2.113,3.594,4915
-0.584,-1.294,1.681,-3.562,4916
0.7188,1.279,1.121,0.4224,4917
0.03363,0.10864,-2.5,2.324,4918
-0.801,-1.166,0.5303,-2.676,4919
0.6304,0.657,2.135,0.4473,4920
0.2832,0.3635,-1.863,2.242,4921
-0.897,-0.612,-0.6953,-1.593,4922
0.55,0.02534,2.502,-1.632,4923
0.2734,0.894,-1.667,3.09,4924
-0.608,-1.209,-0.8765,-1.146,4925
0.1967,0.1589,2.404,-2.412,4926
0.3066,1.405,-1.498,3.707,4927
-0.2766,-2.11,-0.6807,-1.397,4928
-0.2007,1.263,1.712,-1.669,4929
0.504,0.5776,-1.14,2.35,4930
-0.1284,-1.8125,-0.08075,-0.865,4931
-0.6245,1.638,1.111,-0.0737,4932
0.9155,-0.342,-1.1,-0.06256,4933
-0.3083,-0.633,-0.3186,-0.4998,4934
-0.6797,0.71,1.755,1.736,4935
1.102,-0.676,-1.05,-1.755,4936
-0.5513,0.554,-1.325,0.6475,4937
-0.4617,0.0932,2.564,1.146,4938
1.025,-0.695,-0.95,-2.674,4939
-0.6704,0.5244,-2.027,1.924,4940
-0.1744,0.2844,3.164,0.2323,4941
0.6753,-1.041,-1.306,-1.898,4942
-0.5654,0.629,-1.535,2.371,4943
0.1523,1.032,2.523,-0.9727,4944
0.1793,-2.227,-1.325,-1.525,4945
-0.256,0.985,-0.2668,2.322,4946
0.2017,1.704,0.96,-0.26,4947
-0.07635,-2.72,-1.054,-2.057,4948
-0.1323,0.8706,1.37,1.785,4949
0.2766,1.437,-0.8496,0.829,4950
-0.2052,-1.435,-1.162,-3.143,4951
-0.1034,0.2312,2.686,2.662,4952
0.2664,0.1057,-1.541,0.6626,4953
0.02621,0.573,-1.211,-4.133,4954
-0.354,-0.667,2.043,4.117,4955
0.2042,-1.143,-0.4092,-0.2408,4956
0.3113,2.586,-1.026,-3.672,4957
-0.632,-1.019,0.5176,4.145,4958
0.37,-1.939,0.8774,-1.028,4959
0.2666,2.412,-0.916,-2.213,4960
-0.6943,0.098,-0.5806,2.121,4961
0.5156,-1.958,1.425,0.1315,4962
0.1348,1.064,-0.2205,-0.866,4963
-0.6196,0.5405,-1.325,-0.4604,4964
0.514,-0.646,1.039,0.7227,4965
-0.08484,-0.3174,0.567,1.15,4966
-0.2935,0.4626,-1.507,-2.475,4967
0.4712,1.017,0.7964,1.161,4968
-0.2957,-1.851,0.7773,0.755,4969
-0.17,0.1749,-1.763,-1.033,4970
0.516,2.254,0.922,0.773,4971
-0.4497,-2.627,1.367,-0.8135,4972
0.00406,0.3687,-2.467,1.047,4973
0.502,2.145,0.8574,-0.265,4974
-0.5376,-2.648,1.543,-1.37,4975
-0.0754,1.079,-1.871,1.627,4976
0.7153,0.8037,0.4392,0.0548,4977
-0.5127,-1.345,0.45,-2.377,4978
-0.4092,1.011,-0.3237,2.871,4979
0.849,-0.78,0.2468,0.04343,4980
-0.2313,0.4768,-0.5234,-3.904,4981
-0.6406,0.3164,-0.03445,3.7,4982
0.7534,-1.0625,1.516,1.174,4983
-0.01802,1.295,-1.994,-5.992,4984
-0.789,-0.767,0.0632,5.164,4985
0.858,-0.2391,2.732,2.201,4986
-0.08716,1.12,-2.832,-8.68,4987
-0.8013,-1.478,-0.2734,6.016,4988
0.9136,0.66,2.867,3.615,4989
-0.1648,0.5176,-2.318,-8.62,4990
-0.658,-1.04,0.2837,3.633,4991
0.797,0.715,0.7007,4.098,4992
-0.1554,0.00948,-0.8887,-5.19,4993
-0.5728,-0.458,1.533,-0.76,4994
0.6445,0.4731,-2.05,4.71,4995
-0.0533,-0.3943,0.5986,-0.7427,4996
-0.5425,0.7227,2.438,-5.277,4997
0.4421,-0.5957,-3.734,4.34,4998
0.1185,-0.6797,1.002,2.652,4999
-0.3691,1.903,3.338,-6.473,5000
0.1245,-1.172,-4.01,2.611,5001
0.212,-0.7134,0.2573,3.445,5002
-0.285,1.372,3.307,-4.355,5003
0.1241,-0.502,-2.69,0.598,5004
0.05386,-0.5063,-1.111,2.334,5005
-0.0457,0.1615,3.355,-1.503,5006
-0.0248,0.7905,-1.432,-0.8745,5007
-0.0925,-0.2751,-2.215,0.7773,5008
0.2191,-1.664,3.223,1.079,5009
-0.05374,2.53,-0.8247,-2.06,5010
-0.244,-0.497,-1.996,1.238,5011
0.2537,-2.914,2.393,0.9707,5012
0.00568,3.877,-0.483,-2.992,5013
-0.0913,-0.731,-1.246,2.717,5014
-0.1327,-3.121,1.386,0.1461,5015
0.2137,3.072,-0.5728,-2.521,5016
0.173,0.514,0.1014,1.432,5017
-0.6304,-2.807,-0.1272,2.34,5018
0.453,1.073,-0.153,-3.611,5019
0.3376,2.047,0.8853,0.4707,5020
-0.8433,-2.373,-1.345,3.1,5021
0.625,-0.706,0.6924,-3.115,5022
-0.0332,3.475,0.9043,-0.4524,5023
-0.5303,-2.242,-2.193,3.045,5024
0.764,-2.014,1.566,-2.035,5025
-0.4858,4.297,0.552,-0.4438,5026
-0.1865,-1.943,-1.836,1.699,5027
0.755,-2.43,1.304,-1.385,5028
-0.6333,4.562,0.243,0.975,5029
-0.1355,-2.195,-1.082,-0.7407,5030
0.711,-2.492,0.968,-0.437,5031
-0.5195,4.785,-0.8257,1.475,5032
-0.1364,-2.182,0.2302,-0.6284,5033
0.562,-2.611,1.17,-0.5386,5034
-0.4163,4.53,-2.02,0.379,5035
0.01659,-1.984,1.016,0.5703,5036
0.2788,-1.91,1.116,-0.9683,5037
-0.3567,2.93,-2.162,-0.12085,5038
0.209,-0.873,0.8223,1.408,5039
0.0754,-1.136,1.135,-1.294,5040
-0.3965,1.019,-1.503,-0.04706,5041
0.538,0.2822,0.494,1.628,5042
-0.2761,-0.5254,0.5425,-2.016,5043
-0.1918,-0.7563,-0.5723,1.096,5044
0.468,1.655,0.04196,0.4368,5045
-0.4736,-0.3525,-0.1776,-2.156,5046
0.2072,-1.93,0.8535,2.771,5047
0.2751,2.293,-0.8135,-1.742,5048
-0.5894,-0.1573,-0.3618,-0.587,5049
0.4248,-1.861,1.372,2.973,5050
0.0519,1.226,-0.7017,-3.48,5051
-0.3271,0.9834,-1.25,1.651,5052
0.2976,-1.669,2.275,1.369,5053
-0.168,0.0537,-0.6606,-3.72,5054
-0.03973,1.389,-2.477,2.994,5055
0.1016,-0.6333,3.346,0.515,5056
0.0762,-0.925,-0.603,-2.79,5057
-0.1793,1.063,-2.488,2.45,5058
-0.008,0.585,2.365,-0.6514,5059
0.2443,-1.939,0.3416,-1.073,5060
-0.2935,1.053,-2.09,1.307,5061
0.214,0.885,1.609,0.11383,5062
0.01491,-1.707,-0.1963,-2.01,5063
-0.3984,1.141,-0.651,1.976,5064
0.663,0.0656,0.625,0.8594,5065
-0.4038,-1.383,-0.466,-4.375,5066
-0.3176,1.6,0.847,4.043,5067
0.8945,-0.395,-1.311,1.446,5068
-0.72,-0.636,0.6865,-6.656,5069
-0.1528,0.7036,0.98,4.34,5070
0.833,-0.8057,-2.027,4.05,5071
-0.551,0.975,1.061,-7.957,5072
-0.3687,0.01202,1.34,2.492,5073
0.7153,-1.424,-3.02,5.406,5074
0.01292,1.383,2.072,-6.176,5075
-0.8066,0.2612,0.8184,-0.05283,5076
0.574,-1.787,-3.037,5.074,5077
0.4553,1.221,2.877,-3.395,5078
-1.033,1.225,-0.678,-1.943,5079
0.337,-2.533,-1.589,3.96,5080
0.9287,0.601,2.346,-1.663,5081
-1.17,2.13,-1.509,-0.3608,5082
0.04523,-1.642,-0.531,-0.39,5083
1.077,-1.46,2.318,0.881,5084
-0.9116,2.559,-2.186,1.3955,5085
-0.2349,-0.163,0.1921,-2.96,5086
0.956,-2.092,1.756,-0.0489,5087
-0.568,1.201,-1.61,4.84,5088
-0.376,1.328,0.1912,-4.926,5089
0.8823,-2.086,0.802,-1.206,5090
-0.5005,0.12286,-0.937,7.438,5091
-0.2698,1.883,0.04956,-6.117,5092
0.6323,-1.309,0.8823,-2.066,5093
-0.2717,-0.958,-0.624,8.266,5094
-0.422,1.851,-0.323,-5.78,5095
0.695,-0.2361,1.028,-2.236,5096
-0.2217,-1.446,-0.533,6.883,5097
-0.4873,1.23,-1.185,-4.57,5098
0.618,-0.241,1.8,-1.254,5099
-0.1288,0.02191,-0.1318,4.293,5100
-0.2844,-0.1982,-2.18,-1.88,5101
0.2328,0.02534,2.58,-1.852,5102
-0.0387,0.4539,-0.4248,2.223,5103
0.04666,-0.586,-2.107,0.5464,5104
-0.04822,0.1454,2.715,-2.129,5105
-0.1913,0.05017,-1.039,0.0219,5106
0.482,-0.2026,-1.187,2.299,5107
-0.3582,0.763,1.854,-1.278,5108
-0.2098,-1.276,-0.8726,-1.321,5109
0.603,1.067,-0.01476,1.779,5110
-0.2986,-0.08154,0.1526,0.553,5111
-0.33,-1.172,-0.1715,-1.882,5112
0.4329,2.04,0.5938,-0.279,5113
0.0431,-1.671,-1.519,2.502,5114
-0.4216,0.274,1.674,-1.1045,5115
0.2583,1.189,0.0872,-1.8545,5116
0.135,-1.949,-2.318,2.16,5117
-0.3025,1.776,2.264,0.738,5118
0.1826,-0.5137,-0.04364,-3.467,5119
-0.001564,-1.727,-1.771,3.12,5120
0.004547,3.145,2.027,0.654,5121
0.03558,-1.782,-0.791,-4.47,5122
-0.253,-1.272,-1.142,3.465,5123
0.2932,2.97,2.266,1.378,5124
0.0628,-1.808,-1.474,-4.656,5125
-0.4626,-0.9116,-0.557,2.893,5126
0.3215,2.016,1.727,2.066,5127
0.2404,-0.3179,-0.9194,-5.215,5128
-0.5083,-1.552,-0.558,3.492,5129
0.1766,0.93,0.798,1.163,5130
0.421,0.8423,-0.3784,-3.676,5131
-0.652,-0.9087,0.71,2.002,5132
0.12415,-0.621,-1.045,0.6177,5133
0.6675,1.236,-0.2695,-1.122,5134
-0.8525,-0.1058,2.379,0.4717,5135
0.1587,-0.901,-2.273,-0.01616,5136
0.7026,0.6606,-0.5967,0.01628,5137
-0.724,0.2262,2.941,0.1982,5138
-0.03342,-0.5825,-1.858,-0.9614,5139
0.6104,0.4966,-1.534,1.197,5140
-0.3923,-0.5547,3.365,-0.3408,5141
-0.2441,0.0864,-1.564,-1.301,5142
0.4087,1.146,-1.597,1.873,5143
0.03384,-1.851,2.572,0.2399,5144
-0.3313,0.931,-0.7236,-2.676,5145
0.07623,0.677,-1.227,1.979,5146
0.338,-1.504,1.148,0.9976,5147
-0.2788,1.05,-0.1393,-2.43,5148
-0.1003,0.1481,-0.3904,0.843,5149
0.1876,-1.042,0.2399,0.8047,5150
-0.06476,1.003,-0.1724,-0.1411,5151
-0.03125,-0.467,0.829,-0.9346,5152
0.09595,0.02855,-1.295,0.6885,5153
-0.2004,0.5938,0.4998,0.5747,5154
0.2625,-1.168,1.043,-2.213,5155
0.00783,0.85,-1.529,3.008,5156
-0.4707,0.3645,0.5396,-1.837,5157
0.5176,-1.249,0.567,-0.976,5158
0.01275,0.8193,-1.152,4.082,5159
-0.5034,0.4246,1.18,-4.902,5160
0.3872,-1.393,-0.1418,0.839,5161
0.2274,1.359,-1.38,5.195,5162
-0.5723,-0.3647,1.572,-5.926,5163
0.11487,-0.7974,-0.0469,0.1136,5164
0.619,1.436,-1.482,5.086,5165
-0.5786,-1.493,1.322,-3.932,5166
-0.308,0.902,0.05637,-1.115,5167
0.8804,0.7007,-0.933,3.314,5168
-0.4216,-2.59,0.7715,-0.987,5169
-0.514,2.6,-0.2793,-1.486,5170
0.8037,0.1559,0.0516,0.983,5171
-0.1182,-2.918,0.4375,0.51,5172
-0.617,2.805,-1.527,-0.0779,5173
0.46,-0.3145,1.67,0.05185,5174
0.3516,-2.113,0.1611,-2.438,5175
-0.7354,2.244,-1.975,3.066,5176
0.177,-0.55,1.509,0.919,5177
0.584,-0.8003,0.3435,-5.254,5178
-0.629,0.659,-1.129,3.705,5179
-0.01074,-0.1935,0.0851,2.904,5180
0.6133,0.696,1.048,-6.395,5181
-0.578,-0.6807,-0.135,1.732,5182
0.04028,-0.81,-1.652,5.41,5183
0.4688,1.97,1.218,-5.56,5184
-0.553,-0.93,1.195,-1.43,5185
0.1844,-1.3545,-2.6,6.44,5186
0.3044,2.312,1.239,-3.41,5187
-0.479,-0.8594,1.537,-3.361,5188
0.1348,-1.122,-2.938,6.227,5189
0.335,1.507,1.38,-3.002,5190
-0.4321,-0.7446,1.707,-2.422,5191
0.0648,-0.036,-2.863,5.33,5192
0.3728,0.3574,1.205,-4.61,5193
-0.3823,-0.786,1.386,1.39,5194
-0.06824,1.477,-2.791,2.652,5195
0.479,-0.949,2.088,-5.383,5196
-0.3586,-0.8906,0.3123,4.61,5197
-0.1304,2.17,-2.709,-0.7183,5198
0.4644,-1.748,2.857,-3.65,5199
-0.266,-0.2115,-0.39,5.496,5200
-0.189,1.9,-2.318,-3.523,5201
0.3203,-1.833,2.469,-0.5317,5202
-0.1605,0.602,0.01662,3.828,5203
0.04324,0.8438,-2.844,-4.508,5204
-0.05716,-1.603,3.145,2.178,5205
0.10254,1.279,-0.2444,2.205,5206
-0.07526,-0.3706,-3.184,-5.156,5207
-0.0809,-0.4058,3.947,4.08,5208
0.2664,1.148,-1.481,0.2296,5209
-0.255,-1.775,-2.184,-4.05,5210
0.00639,1.226,4.387,3.78,5211
0.2,0.7285,-3.51,0.0885,5212
-0.1864,-2.457,0.12476,-3.445,5213
0.0334,2.084,3.318,2.688,5214
0.1815,-0.396,-4.598,1.043,5215
-0.2346,-1.077,3.182,-3.94,5216
-0.02809,1.949,0.3462,3.041,5217
0.275,-1.986,-4.023,1.05,5218
-0.1646,0.7266,5.16,-4.082,5219
-0.0888,1.739,-2.215,2.762,5220
0.1361,-3.305,-2.908,1.146,5221
-0.01255,1.935,5.61,-3.54,5222
-0.02116,1.482,-3.33,3.16,5223
-0.0464,-3.328,-2.016,-1.403,5224
0.0266,1.636,5.133,-0.1992,5225
0.0601,1.148,-2.826,1.854,5226
-0.04163,-1.583,-2.232,-3.725,5227
-0.0992,-0.3027,4.7,3.85,5228
0.1144,1.191,-2.098,-0.234,5229
0.1132,-0.1103,-2.574,-4.535,5230
-0.2864,-0.536,4.074,5.16,5231
0.07465,-0.2993,-0.943,-0.597,5232
0.4136,1.022,-3.064,-3.805,5233
-0.6304,-0.596,3.535,2.762,5234
0.2285,-0.0634,-0.1083,1.537,5235
0.4468,0.2458,-2.951,-3.365,5236
-0.823,-0.2229,2.166,0.7666,5237
0.6455,0.287,0.5615,2.717,5238
-0.01929,-0.08,-1.532,-3.438,5239
-0.7124,-0.3835,0.4353,1.278,5240
0.9487,0.7544,0.4333,1.735,5241
-0.3274,-0.5596,0.05612,-3.41,5242
-0.6177,-0.6216,-0.6396,3.033,5243
1.015,1.174,0.0114,-0.7285,5244
-0.48,-0.2249,1.357,-2.316,5245
-0.463,-0.586,-1.8545,4.395,5246
0.7803,0.3257,0.2467,-3.393,5247
-0.2625,0.3062,2.229,-0.4023,5248
-0.3389,-0.389,-3.049,3.088,5249
0.42,-0.2308,1.035,-2.705,5250
-0.0958,0.801,2.365,0.2961,5251
-0.1793,-0.257,-3.617,1.541,5252
0.1913,-1.328,1.315,-0.7227,5253
0.02985,2.14,2.281,-1.643,5254
-0.2927,-0.4014,-3.27,2.209,5255
0.2476,-2.283,0.5146,0.6177,5256
0.157,2.607,2.324,-3.34,5257
-0.4473,-0.1823,-1.802,2.246,5258
0.2712,-2.188,-1.09,2.213,5259
0.1942,1.803,2.404,-5.98,5260
-0.519,0.4143,-0.3718,4.246,5261
0.3882,-1.508,-2.55,2.162,5262
0.1,0.381,2.395,-6.457,5263
-0.46,1.052,0.881,4.19,5264
0.3625,-0.5723,-3.133,1.689,5265
-0.03238,-0.6694,1.845,-5.242,5266
-0.1501,0.7324,1.4,3.67,5267
0.1447,-0.271,-2.734,0.9873,5268
-0.07825,0.163,1.031,-4.55,5269
0.006836,0.10065,1.423,4.316,5270
-0.02257,-0.727,-2.15,-1.197,5271
0.1317,1.052,0.513,-2.19,5272
-0.0601,-0.6133,1.321,4.55,5273
-0.3042,-0.1886,-1.288,-4.113,5274
0.524,0.52,0.0002124,-0.864,5275
-0.2313,-0.2969,0.6924,6.074,5276
-0.3962,0.3372,-0.612,-4.887,5277
0.7944,-0.737,0.2683,-1.875,5278
-0.481,0.6284,0.6304,6.35,5279
-0.3396,0.6235,-1.245,-3.486,5280
0.968,-2.191,0.4473,-2.396,5281
-0.7695,2.014,0.8345,4.465,5282
-0.2081,0.2281,-1.34,-1.046,5283
1.012,-2.443,1.186,-2.723,5284
-0.737,2.701,-0.2864,2.008,5285
-0.3594,-0.818,-0.7524,0.7744,5286
1.015,-1.8545,0.6353,-1.353,5287
-0.496,2.914,0.299,0.2047,5288
-0.525,-1.253,-0.6533,0.128,5289
0.919,-1.222,-0.2449,-0.3792,5290
-0.319,1.713,1.133,0.84,5291
-0.519,-0.2415,-0.6685,-0.3762,5292
0.6313,-0.598,-1.046,-0.8174,5293
-0.1771,0.1533,2.768,1.82,5294
-0.10223,0.476,-2.086,-2.045,5295
0.136,-0.556,-1.413,1.155,5296
-0.2101,0.1675,4.332,1.174,5297
0.373,-0.0823,-3.586,-3.354,5298
-0.2905,0.2163,-0.3,2.81,5299
-0.2083,0.4314,3.955,1.19,5300
0.6177,-1.341,-3.957,-5.21,5301
-0.4583,0.595,0.4236,4.277,5302
-0.1349,1.802,2.967,1.882,5303
0.4963,-2.904,-3.295,-7.11,5304
-0.2101,0.706,0.7427,4.547,5305
-0.2018,2.357,1.96,3.629,5306
0.1505,-3.143,-2.393,-7.883,5307
0.1549,1.217,0.9805,3.34,5308
-0.301,1.556,0.41,4.617,5309
0.0894,-2.514,-0.7437,-7.18,5310
0.261,1.125,0.7393,2.852,5311
-0.2898,0.9834,-0.933,3.111,5312
0.0677,-2.168,0.796,-5.465,5313
0.1294,1.641,0.1945,2.988,5314
-0.1869,0.03687,-1.068,0.812,5315
0.11676,-1.795,0.289,-2.545,5316
0.01398,2.512,0.859,2.598,5317
-0.2146,-1.053,-0.1575,-1.929,5318
0.244,-1.417,-1.675,-0.5273,5319
0.0912,2.463,1.521,3.637,5320
-0.3772,-1.57,1.39,-3.719,5321
0.2491,-0.1367,-3.758,-0.0638,5322
0.1215,1.63,2.547,4.11,5323
-0.4314,-2.316,0.9907,-4.777,5324
0.3613,1.753,-3.143,1.247,5325
0.0765,0.134,2.55,4.047,5326
-0.3987,-2.201,-0.828,-5.426,5327
0.2778,3.04,-0.1735,1.21,5328
0.11456,-2.049,0.772,3.293,5329
-0.369,-0.7803,-1.837,-3.34,5330
0.2866,3.379,2.398,0.4036,5331
0.03006,-3.043,-1.202,1.129,5332
-0.247,-0.03223,-1.315,-0.3547,5333
0.09576,2.324,2.895,-0.5894,5334
0.1779,-1.78,-1.919,0.0554,5335
-0.1311,0.3286,-0.3235,1.7,5336
-0.1945,0.2615,1.473,-2.568,5337
0.356,-0.415,-0.9893,0.991,5338
-0.1006,0.79,0.2146,1.595,5339
-0.2415,-0.9653,-0.3809,-3.129,5340
0.2368,0.5293,1.113,3.246,5341
-0.0175,0.3237,-0.8174,-1.316,5342
-0.0637,-0.9956,-1.198,-2.717,5343
0.02016,0.6997,2.809,6.03,5344
-0.0861,0.229,-1.3545,-3.98,5345
0.2327,-0.2302,-1.88,-3.068,5346
-0.2542,-0.541,2.85,6.7,5347
0.002745,0.2262,-0.508,-2.066,5348
0.304,0.9907,-1.797,-4.336,5349
-0.3223,-1.232,1.291,4.016,5350
0.11896,0.05798,0.6494,2.07,5351
-0.02524,1.393,-1.355,-5.477,5352
0.1371,-1.81,-0.08185,1.189,5353
-0.03214,0.9707,2.033,5.703,5354
-0.4485,0.3916,-1.656,-6.06,5355
0.715,-1.512,-0.755,-1.339,5356
-0.1879,1.623,2.076,7.297,5357
-0.6724,-0.609,-1.16,-4.293,5358
0.8506,-0.985,-0.2352,-3.568,5359
-0.065,2.19,0.936,7.152,5360
-0.851,-1.507,-1.294,-3.404,5361
0.8223,-0.9,1.013,-3.16,5362
0.1094,2.562,0.3997,6.17,5363
-0.8633,-1.501,-1.27,-2.941,5364
0.588,-1.687,0.353,-2.822,5365
0.2886,3.35,0.617,5.418,5366
-0.747,-1.071,-0.2798,-2.564,5367
0.3599,-2.377,-1.029,-2.674,5368
0.3723,2.898,1.479,4.723,5369
-0.671,-0.326,0.3496,-1.705,5370
0.293,-1.775,-2.613,-2.29,5371
0.3596,1.133,1.97,2.4,5372
-0.4634,0.4485,1.773,-0.3977,5373
-0.09344,-0.728,-4.21,0.06046,5374
0.5093,-0.0175,1.801,-0.657,5375
-0.2323,0.5845,2.734,-0.953,5376
-0.3757,-0.179,-4.023,4.21,5377
0.5327,-0.31,0.958,-3.75,5378
-0.04654,-0.501,2.59,-2.39,5379
-0.4517,1.31,-2.646,7.984,5380
0.2976,-0.10913,-0.2314,-5.84,5381
0.3132,-2.137,2.469,-2.117,5382
-0.5933,2.248,-1.707,7.688,5383
0.1306,0.6104,-1.004,-6.06,5384
0.512,-3.42,2.441,0.05853,5385
-0.583,3.023,-0.873,4.78,5386
0.1315,0.429,-1.948,-5.883,5387
0.456,-3.297,2.746,2.746,5388
-0.692,2.52,-0.6763,2.652,5389
0.2654,0.6733,-2.068,-5.98,5390
0.4558,-2.28,2.71,4.434,5391
-0.7026,0.638,-0.596,0.3928,5392
0.1647,1.439,-1.994,-4.445,5393
0.4712,-1.158,2.143,4.47,5394
-0.513,-0.9346,0.3547,-1.029,5395
0.0507,2.365,-2.318,-2.016,5396
0.3296,-1.12,1.238,2.564,5397
-0.2097,-1.6455,1.327,-1.504,5398
-0.1194,2.652,-1.968,-0.1764,5399
0.1399,-1.147,0.1342,1.971,5400
0.00893,-0.974,1.296,-2.115,5401
0.10406,1.961,-0.545,-0.2302,5402
-0.2654,-1.24,-1.093,2.172,5403
-0.0001643,-0.3184,1.207,-0.422,5404
0.561,1.095,0.3367,-3.186,5405
-0.672,-0.561,-1.313,3.346,5406
-0.04376,-0.187,0.568,1.332,5407
0.876,0.1967,1.243,-5.664,5408
-0.794,0.1398,-2.219,4.277,5409
-0.227,-0.02518,1.066,1.45,5410
1.034,-0.706,1.1875,-5.098,5411
-0.68,1.452,-2.201,2.697,5412
-0.278,-0.929,0.8774,1.758,5413
0.615,-0.978,1.544,-2.38,5414
-0.1658,2.49,-2.578,0.3376,5415
-0.1963,-1.781,0.663,0.2125,5416
-0.06647,-0.8687,2.365,0.471,5417
0.3625,2.691,-2.83,-0.05576,5418
0.0093,-1.805,0.18,-1.012,5419
-0.654,-0.729,2.139,1.245,5420
0.524,2.348,-1.433,-0.2822,5421
0.393,-1.837,-1.019,-0.7256,5422
-0.834,0.2097,1.849,0.4485,5423
0.1499,1.059,-0.1242,0.1228,5424
0.7476,-1.344,-1.646,0.8164,5425
-0.59,0.998,1.198,-2.281,5426
-0.366,-0.3735,0.726,1.352,5427
0.799,-0.4238,-1.78,1.974,5428
-0.2047,0.977,1.028,-3.98,5429
-0.589,-0.698,0.1346,1.289,5430
0.6494,-0.1505,-0.7617,3.832,5431
-0.1709,0.726,1.264,-5.78,5432
-0.184,-0.9453,-1.402,1.9,5433
0.2369,0.777,0.687,4.707,5434
-0.2598,0.1102,0.827,-6.83,5435
0.1526,-1.032,-1.943,1.892,5436
0.2566,0.919,1.628,4.492,5437
-0.4778,-0.02113,0.00809,-5.94,5438
0.1345,-0.646,-1.64,2.16,5439
0.3953,0.534,1.573,2.748,5440
-0.4448,0.1494,-0.04358,-4.89,5441
-0.01746,-0.283,-1.287,3.303,5442
0.3943,-0.4983,1.313,0.434,5443
-0.2783,0.8457,0.1539,-3.299,5444
-0.1464,0.09204,-2.068,2.96,5445
0.434,-1.308,2.15,-0.1239,5446
-0.3567,1.165,0.09644,-2.09,5447
0.003529,0.07764,-2.484,1.048,5448
0.3245,-1.063,1.999,0.973,5449
-0.4534,1.234,1.047,-0.2546,5450
0.249,-0.349,-2.564,-2.086,5451
0.3025,-0.9233,0.968,2.451,5452
-0.6255,1.384,1.309,0.2534,5453
0.2756,-0.6484,-1.585,-3.85,5454
0.3157,-0.7456,0.01979,4.445,5455
-0.4268,1.49,0.9414,-1.0,5456
0.04483,-0.502,0.09045,-3.17,5457
0.1736,-1.002,-1.331,4.71,5458
0.0063,0.982,0.656,-2.686,5459
-0.2142,0.4832,0.7656,-1.046,5460
0.1663,-1.477,-0.4053,3.898,5461
0.05646,0.3425,-0.959,-4.13,5462
-0.1805,1.5205,0.6226,1.755,5463
0.1276,-1.67,1.314,1.668,5464
-0.0362,-0.353,-2.318,-4.508,5465
0.01099,2.281,0.7593,4.973,5466
0.05304,-1.3125,1.744,-1.535,5467
-0.3032,-1.231,-2.375,-4.305,5468
0.4854,1.934,0.3152,6.953,5469
-0.2012,-0.4172,1.905,-2.627,5470
-0.4028,-0.9307,-1.702,-4.84,5471
0.6123,0.724,-0.0698,7.234,5472
-0.1927,0.4077,1.072,-2.01,5473
-0.3247,-0.6206,-0.566,-4.664,5474
0.4663,-0.813,-0.303,5.395,5475
-0.2307,1.636,0.775,0.1909,5476
-0.04724,-0.06018,-0.5503,-5.207,5477
0.143,-2.008,-0.4412,3.928,5478
-0.07697,1.753,1.427,1.986,5479
0.0563,0.005314,-1.091,-5.23,5480
-0.0833,-1.089,-0.4587,1.814,5481
0.03766,1.362,1.878,3.623,5482
0.0516,-1.268,-1.821,-4.395,5483
-0.1522,0.4434,-0.142,0.2152,5484
0.2546,1.202,2.107,2.816,5485
-0.2476,-2.494,-2.027,-1.046,5486
-0.1046,2.1,-0.172,-1.623,5487
0.5303,0.529,2.293,0.0915,5488
-0.4553,-3.393,-1.951,4.17,5489
-0.0976,2.965,-0.719,-4.477,5490
0.4258,0.933,3.133,-1.663,5491
-0.1881,-3.97,-2.707,7.918,5492
-0.08057,2.545,-0.3892,-6.84,5493
-0.042,1.301,2.889,-0.956,5494
0.1993,-2.719,-2.104,7.793,5495
0.11273,0.7656,-0.287,-7.63,5496
-0.5806,1.306,1.115,1.684,5497
0.4802,-1.356,-0.0122,4.234,5498
0.2666,-0.08386,-0.6,-6.562,5499
-0.85,1.253,-0.584,4.613,5500
0.4585,-0.9033,1.657,0.291,5501
0.5005,-0.362,-1.025,-4.074,5502
-0.834,1.049,-0.4468,4.2,5503
0.1139,-0.839,1.222,-1.606,5504
0.7695,0.2961,-1.153,-0.7905,5505
-0.679,0.707,1.027,1.421,5506
-0.25,-1.679,-0.582,-0.6763,5507
0.814,0.996,-1.051,0.3662,5508
-0.3843,1.1,2.828,-1.446,5509
-0.4119,-1.916,-2.004,1.033,5510
0.65,0.2585,-1.342,1.592,5511
-0.1403,1.65,3.342,-3.264,5512
-0.4546,-1.545,-1.498,1.377,5513
0.4536,-0.2456,-1.925,2.14,5514
-0.02496,1.535,2.838,-3.732,5515
-0.1819,-0.7837,-0.7017,2.348,5516
0.01631,-0.8,-1.961,1.332,5517
0.0411,1.351,3.014,-4.17,5518
0.181,-0.5576,-1.951,3.148,5519
-0.2079,-0.672,-0.248,1.09,5520
-0.2179,1.167,2.184,-4.164,5521
0.653,-0.608,-2.69,2.902,5522
-0.4084,-0.2944,1.568,1.169,5523
